epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,2043.75,0.91331,0.51268,0.87624,0.89107,0.89409,0.94334,0.70925,0.90169,0.46401,0.87798,0.000677543,0.000677543,0.000677543
60,2077.06,0.9172,0.51603,0.87594,0.8828,0.89397,0.94182,0.70543,0.90594,0.46417,0.87915,0.000667789,0.000667789,0.000667789
61,2110.27,0.91635,0.51036,0.87578,0.90086,0.87884,0.9424,0.70526,0.90636,0.46491,0.87899,0.000657963,0.000657963,0.000657963
62,2143.52,0.91262,0.5075,0.87711,0.90411,0.87761,0.94383,0.70706,0.90295,0.46383,0.87869,0.000648071,0.000648071,0.000648071
63,2176.75,0.91368,0.51023,0.87353,0.89468,0.8896,0.94345,0.70634,0.90089,0.4624,0.87807,0.000638115,0.000638115,0.000638115
64,2209.91,0.90842,0.50783,0.87389,0.8993,0.87964,0.94287,0.7063,0.90397,0.46463,0.87881,0.000628101,0.000628101,0.000628101
65,2243.03,0.90449,0.50316,0.87413,0.9003,0.8849,0.9446,0.71097,0.90065,0.45912,0.8783,0.000618034,0.000618034,0.000618034
66,2276.28,0.90598,0.50812,0.87355,0.89501,0.8886,0.94368,0.70777,0.90385,0.46201,0.87834,0.000607916,0.000607916,0.000607916
67,2309.52,0.90627,0.50421,0.87409,0.89637,0.88824,0.94438,0.7065,0.9019,0.46033,0.87723,0.000597754,0.000597754,0.000597754
68,2342.77,0.90235,0.50204,0.87422,0.90022,0.88553,0.94419,0.70879,0.90138,0.45938,0.87795,0.000587551,0.000587551,0.000587551
69,2375.97,0.89955,0.5016,0.87096,0.90221,0.88215,0.94562,0.71183,0.90297,0.45766,0.8778,0.000577311,0.000577311,0.000577311
70,2409.17,0.89497,0.49988,0.87263,0.901,0.88456,0.9438,0.70723,0.90128,0.45722,0.87886,0.00056704,0.00056704,0.00056704
71,2442.43,0.90152,0.50043,0.87157,0.89952,0.88728,0.94436,0.70969,0.89956,0.4592,0.87806,0.000556742,0.000556742,0.000556742
72,2475.68,0.89174,0.49647,0.86956,0.89817,0.88943,0.94478,0.70929,0.90003,0.45623,0.87899,0.000546421,0.000546421,0.000546421
73,2508.97,0.89774,0.49991,0.87238,0.89724,0.88932,0.94426,0.70734,0.89846,0.45434,0.87818,0.000536081,0.000536081,0.000536081
74,2542.19,0.8939,0.48895,0.87247,0.90281,0.88292,0.9432,0.70936,0.90132,0.45443,0.87825,0.000525728,0.000525728,0.000525728
75,2575.42,0.89519,0.49505,0.87323,0.89947,0.88885,0.94495,0.71037,0.89647,0.45446,0.87828,0.000515366,0.000515366,0.000515366
76,2608.77,0.88505,0.49101,0.87041,0.8964,0.88957,0.94398,0.71009,0.90052,0.45393,0.87717,0.000505,0.000505,0.000505
77,2641.93,0.88995,0.49245,0.86903,0.90099,0.88716,0.94427,0.71278,0.89513,0.45184,0.87712,0.000494634,0.000494634,0.000494634
78,2675.22,0.88934,0.49543,0.87203,0.89833,0.88836,0.94427,0.7118,0.89709,0.45338,0.87737,0.000484272,0.000484272,0.000484272
79,2708.4,0.88099,0.48781,0.86859,0.8925,0.89648,0.94428,0.71076,0.8984,0.45331,0.87811,0.000473919,0.000473919,0.000473919
80,2741.53,0.88232,0.48803,0.86804,0.8965,0.89397,0.94373,0.71212,0.89566,0.45152,0.87652,0.000463579,0.000463579,0.000463579
81,2774.8,0.88091,0.48631,0.87195,0.89688,0.888,0.94319,0.70992,0.89558,0.45209,0.8775,0.000453258,0.000453258,0.000453258
82,2808.12,0.88154,0.48318,0.8659,0.8989,0.89039,0.94323,0.71215,0.8943,0.45018,0.87738,0.00044296,0.00044296,0.00044296
83,2841.59,0.88235,0.4856,0.8685,0.89739,0.89003,0.94369,0.7101,0.89939,0.44949,0.87876,0.000432689,0.000432689,0.000432689
84,2876.01,0.87654,0.48303,0.86473,0.89297,0.8926,0.94315,0.71197,0.89547,0.44994,0.87796,0.000422449,0.000422449,0.000422449
85,2909.36,0.87503,0.48296,0.86451,0.89831,0.88598,0.94229,0.70946,0.89497,0.44981,0.87779,0.000412246,0.000412246,0.000412246
86,2943.16,0.87346,0.47878,0.86615,0.89782,0.8886,0.94255,0.71179,0.89534,0.4499,0.8767,0.000402084,0.000402084,0.000402084
87,2976.44,0.87276,0.48146,0.8653,0.89524,0.88812,0.94291,0.71036,0.89435,0.4483,0.87871,0.000391966,0.000391966,0.000391966
88,3009.78,0.87165,0.47625,0.86497,0.89948,0.88573,0.94335,0.71151,0.89633,0.4503,0.87694,0.000381899,0.000381899,0.000381899
89,3042.97,0.8742,0.47562,0.86559,0.89929,0.88848,0.94334,0.71175,0.89407,0.44795,0.87669,0.000371885,0.000371885,0.000371885
90,3076.2,0.86715,0.47371,0.86465,0.89836,0.89279,0.94528,0.71251,0.89568,0.44696,0.8775,0.000361929,0.000361929,0.000361929
91,3109.54,0.86575,0.47678,0.86414,0.89646,0.89325,0.94489,0.71296,0.89548,0.44729,0.87675,0.000352037,0.000352037,0.000352037
92,3142.72,0.86475,0.47272,0.86464,0.89593,0.89325,0.94436,0.71217,0.89404,0.44408,0.87723,0.000342211,0.000342211,0.000342211
93,3175.99,0.86208,0.4719,0.86403,0.89952,0.89075,0.94299,0.70862,0.89393,0.44792,0.87651,0.000332457,0.000332457,0.000332457
94,3209.24,0.86342,0.46712,0.86397,0.8986,0.89099,0.94387,0.71215,0.89317,0.44531,0.87629,0.000322778,0.000322778,0.000322778
95,3242.48,0.85448,0.46536,0.86055,0.89459,0.89279,0.94389,0.71287,0.89329,0.44564,0.877,0.00031318,0.00031318,0.00031318
96,3275.83,0.85714,0.46825,0.86357,0.89997,0.89027,0.94395,0.711,0.89389,0.44519,0.87811,0.000303665,0.000303665,0.000303665
97,3309.11,0.8616,0.46902,0.86512,0.89846,0.88824,0.94328,0.71123,0.89265,0.4446,0.87795,0.000294239,0.000294239,0.000294239
98,3342.41,0.85407,0.46719,0.86193,0.89283,0.89325,0.94373,0.71154,0.89296,0.44371,0.87708,0.000284906,0.000284906,0.000284906
99,3375.56,0.84837,0.46124,0.86044,0.89125,0.89504,0.9438,0.71224,0.894,0.44409,0.87775,0.000275668,0.000275668,0.000275668
100,3408.74,0.85442,0.46446,0.86145,0.89715,0.89051,0.94399,0.71214,0.89362,0.44473,0.87789,0.000266532,0.000266532,0.000266532
101,3442.07,0.85578,0.46475,0.86181,0.90287,0.88573,0.94401,0.71233,0.89427,0.44569,0.87733,0.0002575,0.0002575,0.0002575
102,3475.31,0.8486,0.46501,0.86072,0.8993,0.88896,0.94357,0.71191,0.89324,0.44492,0.87767,0.000248577,0.000248577,0.000248577
103,3508.5,0.85244,0.46033,0.85804,0.90338,0.88526,0.94441,0.71181,0.89369,0.44485,0.87791,0.000239766,0.000239766,0.000239766
104,3541.84,0.83941,0.45358,0.85834,0.8967,0.89556,0.94444,0.71284,0.89246,0.44254,0.87699,0.000231071,0.000231071,0.000231071
105,3575.02,0.84604,0.45851,0.85759,0.90253,0.89,0.944,0.71185,0.89272,0.44189,0.87728,0.000222497,0.000222497,0.000222497
106,3608.3,0.84557,0.45518,0.85839,0.90421,0.88708,0.94368,0.71259,0.89312,0.44266,0.87742,0.000214046,0.000214046,0.000214046
107,3641.5,0.84607,0.46169,0.85988,0.9023,0.88884,0.94347,0.71133,0.8947,0.4438,0.8779,0.000205723,0.000205723,0.000205723
108,3674.69,0.84234,0.46077,0.85836,0.90073,0.88884,0.94265,0.71081,0.89636,0.44468,0.87783,0.000197532,0.000197532,0.000197532
109,3708.03,0.84901,0.45769,0.85933,0.90184,0.88752,0.94325,0.70956,0.89772,0.44469,0.87868,0.000189475,0.000189475,0.000189475
110,3741.23,0.84105,0.45921,0.85948,0.90168,0.88693,0.94307,0.71024,0.89709,0.44454,0.87932,0.000181557,0.000181557,0.000181557
111,3774.5,0.8416,0.45692,0.85785,0.90278,0.88927,0.94318,0.7097,0.89691,0.44495,0.87913,0.00017378,0.00017378,0.00017378
112,3807.71,0.83965,0.45175,0.85773,0.90026,0.89027,0.94373,0.71066,0.89665,0.44498,0.87896,0.000166149,0.000166149,0.000166149
113,3840.98,0.84414,0.45453,0.85909,0.90308,0.89003,0.94326,0.71108,0.89755,0.44414,0.8788,0.000158667,0.000158667,0.000158667
114,3874.25,0.84203,0.45287,0.85753,0.90019,0.8917,0.94352,0.71032,0.89849,0.44523,0.87882,0.000151336,0.000151336,0.000151336
115,3907.56,0.83637,0.45166,0.85702,0.90151,0.89075,0.94323,0.71016,0.89849,0.44462,0.87861,0.000144161,0.000144161,0.000144161
116,3940.78,0.83249,0.45188,0.85686,0.90348,0.88859,0.9436,0.71075,0.89825,0.44462,0.87805,0.000137143,0.000137143,0.000137143
117,3973.94,0.83102,0.44638,0.85549,0.90482,0.88716,0.94347,0.71042,0.8991,0.44443,0.87849,0.000130287,0.000130287,0.000130287
118,4007.23,0.83558,0.453,0.85693,0.90151,0.88855,0.94359,0.71038,0.90021,0.44542,0.87906,0.000123596,0.000123596,0.000123596
119,4040.48,0.82859,0.44604,0.85439,0.90452,0.888,0.94295,0.71033,0.89946,0.4462,0.87865,0.000117072,0.000117072,0.000117072
120,4073.71,0.83751,0.45419,0.85438,0.90209,0.88896,0.94274,0.7098,0.90035,0.44577,0.87845,0.000110718,0.000110718,0.000110718
121,4106.95,0.82518,0.44517,0.85287,0.89824,0.89349,0.94257,0.70905,0.90004,0.4457,0.87822,0.000104537,0.000104537,0.000104537
